bolig_id;addr;vej;zip;pris;energi;type;kvm;ejerudg;grund;vaer;liggetid;alder
f12e4ac0-769a-4a43-947b-1d8d98acb8b0;/adresse/hegnet-46-6715-esbjerg-n;Hegnet 46Tarp, 6715 Esbjerg N;Tarp, 6715 Esbjerg N;2.098.000,00 kr.;Energimærke C;Villa;148 m²;Ejerudg. 1.930 kr./md;Grund 702 m²;4 Vær.;1 dag;Opført 1985
f3d32711-4dc2-47a4-ba9e-e60fd293fce3;/adresse/heibergsvej-8-5300-kerteminde;Heibergsvej 85300 Kerteminde;5300 Kerteminde;1.795.000,00 kr.;Energimærke D;Villa;92 m²;Ejerudg. 1.753 kr./md;Grund 700 m²;4 Vær.;1 dag;Opført 1967
a1271740-7aff-426c-b418-293e95b6ae90;/adresse/skovvejen-58-8740-braedstrup;Skovvejen 588740 Brædstrup;8740 Brædstrup;2.350.000,00 kr.;Energimærke C;Villa;158 m²;Ejerudg. 1.939 kr./md;Grund 958 m²;3 Vær.;1 dag;Opført 1966
77331207-f3b5-41d2-b3f4-4401db78a5f6;/adresse/holme-parkvej-181-8270-hoejbjerg;Holme Parkvej 1818270 Højbjerg;8270 Højbjerg;6.498.000,00 kr.;Energimærke C;Villa;164 m²;Ejerudg. 5.628 kr./md;Grund 1.556 m²;4 Vær.;1 dag;Opført 2004
c0d81a3a-10da-416f-9766-6674a23a4c1d;/adresse/laerkevej-23-4220-korsoer;Lærkevej 234220 Korsør;4220 Korsør;1.495.000,00 kr.;Energimærke E;Villa;135 m²;Ejerudg. 1.720 kr./md;Grund 564 m²;4 Vær.;1 dag;Opført 1952
7137d899-eef1-4f17-939d-722f83a861aa;/adresse/sakskoebingvej-17-4891-toreby-l;Sakskøbingvej 17Grænge, 4891 Toreby L;Grænge, 4891 Toreby L;350.000,00 kr.;Energimærke G;Villa;90 m²;Ejerudg. 822 kr./md;Grund 766 m²;4 Vær.;1 dag;Opført 1944
293af8f7-140e-4475-9f16-05410a2f7cd1;/adresse/midlerkampsvej-41-4900-nakskov;Midlerkampsvej 414900 Nakskov;4900 Nakskov;722.450,00 kr.;Energimærke D;Villa;142 m²;Ejerudg. 1.264 kr./md;Grund 604 m²;3 Vær.;1 dag;Opført 1929
3a29fdc2-ffa9-4f1b-b9bf-04cf06a7e6cf;/adresse/flensborgvej-306-6200-aabenraa;Flensborgvej 306Sønder-Hostrup, 6200 Aabenraa;Sønder-Hostrup, 6200 Aabenraa;795.000,00 kr.;Energimærke C;Villa;118 m²;Ejerudg. 1.046 kr./md;Grund 447 m²;3 Vær.;1 dag;Opført 1908
NA;NA;Læssøegade 1215230 Odense M;5230 Odense M;5.495.000,00 kr.;Energimærke E;Villa;192 m²;Ejerudg. 3.875 kr./md;Grund 990 m²;3 Vær.;1 dag;Opført 1906
b801be3c-0ca0-4a04-8e23-0be663e4c6fa;/adresse/agerskovvej-53-2610-roedovre;Agerskovvej 532610 Rødovre;2610 Rødovre;6.195.000,00 kr.;Energimærke E;Villa;95 m²;Ejerudg. 4.732 kr./md;Grund 786 m²;4 Vær.;1 dag;Opført 1939
150c0625-39da-46c5-8e78-ee519bef979c;/adresse/dyrupgaardvaenget-34-5250-odense-sv;Dyrupgårdvænget 34Dyrup, 5250 Odense SV;Dyrup, 5250 Odense SV;2.495.000,00 kr.;Energimærke C;Villa;130 m²;Ejerudg. 2.562 kr./md;Grund 846 m²;4 Vær.;1 dag;Opført 1984
c2ecf962-a89f-427a-b87c-4a6851694533;/adresse/over-holluf-vej-91-5220-odense-soe;Over-Holluf-Vej 91Over Holluf, 5220 Odense SØ;Over Holluf, 5220 Odense SØ;3.195.000,00 kr.;Energimærke A2010;Villa;153 m²;Ejerudg. 2.152 kr./md;Grund 857 m²;4 Vær.;1 dag;Opført 2010
157b3c1a-2a0c-4faa-9c91-9aa48d49b97a;/adresse/tjaerebyvej-84-4220-korsoer;Tjærebyvej 84Tjæreby, 4220 Korsør;Tjæreby, 4220 Korsør;795.000,00 kr.;Energimærke G;Villa;98 m²;Ejerudg. 1.306 kr./md;Grund 616 m²;3 Vær.;1 dag;Opført 1877
4c9afbdf-ed74-42c3-90a8-2eac08ddcdcc;/adresse/nebraskavej-20-2300-koebenhavn-s;Nebraskavej 202300 København S;2300 København S;5.995.000,00 kr.;Energimærke B;Villa;87 m²;Ejerudg. 3.965 kr./md;Grund 659 m²;3 Vær.;1 dag;Opført 1956
822e92c0-9354-44ef-af83-8730a3c5c537;/adresse/boegevej-17-8723-loesning;Bøgevej 178723 Løsning;8723 Løsning;1.095.000,00 kr.;Energimærke C;Villa;130 m²;Ejerudg. 1.224 kr./md;Grund 707 m²;3 Vær.;1 dag;Opført 1966
0a207ccb-3ded-4735-96d0-a50c6f9302dd;/adresse/skovvang-14-4690-haslev;Skovvang 144690 Haslev;4690 Haslev;1.845.000,00 kr.;Energimærke D;Villa;99 m²;Ejerudg. 2.443 kr./md;Grund 904 m²;3 Vær.;1 dag;Opført 1962
3aaf3050-387d-4de3-a35c-ba5694973de6;/adresse/strandvejen-23-3700-roenne;Strandvejen 23Rønne, 3700 Rønne;Rønne, 3700 Rønne;2.200.000,00 kr.;Energimærke D;Villa;120 m²;Ejerudg. 2.195 kr./md;Grund 687 m²;4 Vær.;1 dag;Opført 1939
f5d85c08-70af-46d0-be8b-3b1b7ebaee5b;/adresse/pligtgaardsvej-15-2660-broendby-strand;Pligtgårdsvej 152660 Brøndby Strand;2660 Brøndby Strand;3.795.000,00 kr.;Energimærke D;Villa;208 m²;Ejerudg. 3.421 kr./md;Grund 1.089 m²;4 Vær.;1 dag;Opført 1947
3340c950-7af5-45c8-a797-d1ad729dba44;/adresse/lindhoejvej-2-4800-nykoebing-f;Lindhøjvej 2Karleby, 4800 Nykøbing F;Karleby, 4800 Nykøbing F;695.000,00 kr.;Energimærke F;Villa;106 m²;Ejerudg. 1.398 kr./md;Grund 1.271 m²;4 Vær.;1 dag;Opført 1914
41e490ca-8bcc-406b-9436-55331ee502ac;/adresse/oelsemaglevej-33-4600-koege;Ølsemaglevej 334600 Køge;4600 Køge;3.275.000,00 kr.;Energimærke D;Villa;117 m²;Ejerudg. 2.839 kr./md;Grund 839 m²;3 Vær.;1 dag;Opført 1938
05ab2428-e222-4b0a-bc84-676c30cd491f;/adresse/jens-thise-vej-78-9700-broenderslev;Jens Thise Vej 789700 Brønderslev;9700 Brønderslev;145.000,00 kr.;Energimærke E;Villa;94 m²;Ejerudg. 951 kr./md;Grund 618 m²;2 Vær.;1 dag;Opført 1855
d31bbc1f-3872-4fc6-a8f5-1800bba388c3;/adresse/slotsparken-8-8410-roende;Slotsparken 88410 Rønde;8410 Rønde;2.798.000,00 kr.;Energimærke C;Villa;118 m²;Ejerudg. 2.445 kr./md;Grund 703 m²;4 Vær.;1 dag;Opført 1976
1ab962f6-6c49-4981-8bb0-5adcffa2ea07;/adresse/byager-10-9760-vraa;Byager 10Poulstrup, 9760 Vrå;Poulstrup, 9760 Vrå;975.000,00 kr.;Energimærke C;Villa;124 m²;Ejerudg. 1.280 kr./md;Grund 920 m²;4 Vær.;1 dag;Opført 1978
606e681e-b5ad-4691-8213-8a6d664478ee;/adresse/bjoernshoejvej-16-8380-trige;Bjørnshøjvej 168380 Trige;8380 Trige;2.398.000,00 kr.;Energimærke D;Villa;136 m²;Ejerudg. 2.206 kr./md;Grund 872 m²;4 Vær.;1 dag;Opført 1969
fe6021c5-4cd9-4a59-8e78-d6738129a9ee;/adresse/hybenvej-21-4930-maribo;Hybenvej 214930 Maribo;4930 Maribo;1.475.000,00 kr.;Energimærke C;Villa;136 m²;Ejerudg. 2.107 kr./md;Grund 945 m²;4 Vær.;1 dag;Opført 1973
3d269049-2533-4a4b-957e-c33245793fb7;/adresse/stubbevang-5-3400-hilleroed;Stubbevang 53400 Hillerød;3400 Hillerød;3.895.000,00 kr.;Energimærke E;Villa;81 m²;Ejerudg. 2.992 kr./md;Grund 923 m²;4 Vær.;1 dag;Opført 1948
1a8a0e03-b58d-4ce8-91cf-3f74fef9a895;/adresse/soendre-viaduktvej-7-4600-koege;Søndre Viaduktvej 74600 Køge;4600 Køge;5.195.000,00 kr.;Energimærke C;Villa;135 m²;Ejerudg. 2.995 kr./md;Grund 383 m²;4 Vær.;1 dag;Opført 1936
29c6ad19-60e0-4b0f-8816-e0912d0eac4a;/adresse/smedevej-5-6683-foevling;Smedevej 5Tobøl, 6683 Føvling;Tobøl, 6683 Føvling;1.795.000,00 kr.;Energimærke F;Villa;211 m²;Ejerudg. 2.495 kr./md;Grund 2.073 m²;4 Vær.;1 dag;Opført 1925
bd3a8012-587a-442c-8c51-99c1722028b6;/adresse/i.-p.-jacobsens-vej-11-9990-skagen;I. P. Jacobsens Vej 119990 Skagen;9990 Skagen;2.995.000,00 kr.;Energimærke D;Villa;132 m²;Ejerudg. 2.052 kr./md;Grund 500 m²;4 Vær.;1 dag;Opført 1949
7c4e7204-6456-4595-bf20-4b533b40b241;/adresse/egernvaenget-9-5210-odense-nv;Egernvænget 9Korup, 5210 Odense NV;Korup, 5210 Odense NV;2.395.000,00 kr.;Energimærke C;Villa;129 m²;Ejerudg. 1.598 kr./md;Grund 748 m²;4 Vær.;1 dag;Opført 1969
92776677-4b6c-46c7-b477-5178f1e8fbe7;/adresse/gnibenvej-12a-4583-sjaellands-odde;Gnibenvej 12AYderby Lyng, 4583 Sjællands Odde;Yderby Lyng, 4583 Sjællands Odde;350.000,00 kr.;Energimærke F;Villa;91 m²;Ejerudg. 1.012 kr./md;Grund 429 m²;2 Vær.;1 dag;Opført 1920
2ed639c7-6260-4298-8fa1-1752d2eaafad;/adresse/helligkorsvej-94-4000-roskilde;Helligkorsvej 944000 Roskilde;4000 Roskilde;3.695.000,00 kr.;Energimærke D;Villa;74 m²;Ejerudg. 3.453 kr./md;Grund 545 m²;2 Vær.;1 dag;Opført 1939
c45b034d-3840-43f2-bc73-82475b28b53f;/adresse/storkevang-8-3450-alleroed;Storkevang 83450 Allerød;3450 Allerød;4.250.000,00 kr.;Energimærke G;Villa;127 m²;Ejerudg. 4.325 kr./md;Grund 740 m²;4 Vær.;1 dag;Opført 1964
0c85b723-8445-4799-8d1b-b0f146a20c04;/adresse/herningvej-30-8800-viborg;Herningvej 308800 Viborg;8800 Viborg;695.000,00 kr.;Energimærke E;Villa;106 m²;Ejerudg. 1.634 kr./md;Grund 1.379 m²;4 Vær.;1 dag;Opført 1913
47613536-7ca2-408b-87e9-aa941cf6cdb1;/adresse/stenhoejvej-6-9310-vodskov;Stenhøjvej 69310 Vodskov;9310 Vodskov;2.995.000,00 kr.;Energimærke D;Villa;125 m²;Ejerudg. 1.978 kr./md;Grund 723 m²;4 Vær.;1 dag;Opført 1965
93c4f99f-3137-40d7-961a-8b01539bf6b7;/adresse/noeddevej-3-6430-nordborg;Nøddevej 36430 Nordborg;6430 Nordborg;985.000,00 kr.;Energimærke C;Villa;131 m²;Ejerudg. 1.191 kr./md;Grund 893 m²;4 Vær.;1 dag;Opført 1979
5b813df5-817a-425e-a87c-ffdeb45513eb;/adresse/lyngbakken-14g-7500-holstebro;Lyngbakken 14G7500 Holstebro;7500 Holstebro;7.995.000,00 kr.;Energimærke B;Villa;236 m²;Ejerudg. 4.569 kr./md;Grund 594 m²;3 Vær.;1 dag;Opført 2010
37a9ebad-620c-4c5c-8ca0-af5d795f2ba0;/adresse/under-hvidtjoernen-53-7500-holstebro;Under Hvidtjørnen 53Halgårde, 7500 Holstebro;Halgårde, 7500 Holstebro;3.895.000,00 kr.;Energimærke A2015;Villa;176 m²;Ejerudg. 2.618 kr./md;Grund 1.141 m²;4 Vær.;1 dag;Opført 2018
0d40a879-4358-4008-ae47-aeea5f90d915;/adresse/soendergade-94-8740-braedstrup;Søndergade 948740 Brædstrup;8740 Brædstrup;1.695.000,00 kr.;Energimærke C;Villa;179 m²;Ejerudg. 1.910 kr./md;Grund 1.182 m²;4 Vær.;1 dag;Opført 1940
9b18b62e-094c-4e79-9044-699b85047806;/adresse/freerslevvej-28-4690-haslev;Freerslevvej 284690 Haslev;4690 Haslev;1.750.000,00 kr.;Energimærke F;Villa;138 m²;Ejerudg. 2.425 kr./md;Grund 1.034 m²;4 Vær.;1 dag;Opført 1946
bfedd010-ea11-4d7a-a832-24d84b310bdb;/adresse/overvejen-86-5792-aarslev;Overvejen 86Sønder Nærå, 5792 Årslev;Sønder Nærå, 5792 Årslev;2.095.000,00 kr.;Energimærke G;Villa;126 m²;Ejerudg. 1.680 kr./md;Grund 900 m²;4 Vær.;1 dag;Opført 1982
d4695a84-8ba8-4109-8eee-a4227fbc6e54;/adresse/clausagervej-4-6900-skjern;Clausagervej 4Hanning, 6900 Skjern;Hanning, 6900 Skjern;295.000,00 kr.;Intet energimærke;Landejendom/Villa;141 m²;Ejerudg. 1.270 kr./md;Grund 7.000 m²;3 Vær.;1 dag;Opført 1928
134f0333-6a01-4d9c-9769-26890fdc5289;/adresse/regulusparken-7-7323-give;Regulusparken 7Givskud, 7323 Give;Givskud, 7323 Give;1.495.000,00 kr.;Energimærke C;Villa;126 m²;Ejerudg. 1.667 kr./md;Grund 830 m²;4 Vær.;1 dag;Opført 1999
314ed0f3-17c2-4aab-9e8d-0c263df1a64d;/adresse/engvej-25-4220-korsoer;Engvej 254220 Korsør;4220 Korsør;845.000,00 kr.;Energimærke D;Villa;87 m²;Ejerudg. 674 kr./md;Grund 218 m²;3 Vær.;1 dag;Opført 1917
99d7e928-f04c-48a0-81ad-349794482b2c;/adresse/granhoejen-44-8660-skanderborg;Granhøjen 44Vrold, 8660 Skanderborg;Vrold, 8660 Skanderborg;2.865.000,00 kr.;Energimærke B;Villa;125 m²;Ejerudg. 2.127 kr./md;Grund 785 m²;4 Vær.;2 dage;Opført 1981
007d5cc9-8b86-4a9c-8b84-6f40f3bf58d6;/adresse/blommevaenge-10-4600-koege;Blommevænge 104600 Køge;4600 Køge;2.995.000,00 kr.;Energimærke E;Villa;100 m²;Ejerudg. 2.642 kr./md;Grund 821 m²;4 Vær.;2 dage;Opført 1962
b07082af-4da7-4cc6-ac6d-49521c6b020f;/adresse/kastrupvej-31a-4760-vordingborg;Kastrupvej 31A4760 Vordingborg;4760 Vordingborg;695.000,00 kr.;Energimærke F;Villa;100 m²;Ejerudg. 1.385 kr./md;Grund 1.000 m²;2 Vær.;2 dage;Opført 1961
NA;NA;Kongevejen 128B2830 Virum;2830 Virum;5.995.000,00 kr.;Energimærke E;Villa;148 m²;Ejerudg. 5.778 kr./md;Grund 806 m²;4 Vær.;2 dage;Opført 1972
4b95672e-d7f7-4e03-bc52-4016e5fde7d8;/adresse/dalvang-9-7870-roslev;Dalvang 9Harre, 7870 Roslev;Harre, 7870 Roslev;495.000,00 kr.;Energimærke C;Villa/Fritidsbolig;140 m²;Ejerudg. 1.028 kr./md;Grund 787 m²;4 Vær.;2 dage;Opført 1964
0c4ba57a-0c39-4eb4-8f1e-9b96cfe97ac3;/adresse/stationsvej-15-3650-oelstykke;Stationsvej 153650 Ølstykke;3650 Ølstykke;2.295.000,00 kr.;Energimærke D;Villa;89 m²;Ejerudg. 2.665 kr./md;Grund 824 m²;4 Vær.;2 dage;Opført 1957
1b825c8b-3ac6-468d-a305-60a61e2270d4;/adresse/nybrovej-9-3550-slangerup;Nybrovej 93550 Slangerup;3550 Slangerup;2.150.000,00 kr.;Energimærke D;Villa;90 m²;Ejerudg. 2.550 kr./md;Grund 434 m²;4 Vær.;2 dage;Opført 1925
36c8fc45-f55e-414a-826f-9c400b08ed67;/adresse/tranedalen-15-2635-ishoej;Tranedalen 152635 Ishøj;2635 Ishøj;3.995.000,00 kr.;Energimærke D;Villa;144 m²;Ejerudg. 2.292 kr./md;Grund 236 m²;4 Vær.;2 dage;Opført 1970
dac841ab-1a6c-4506-b702-bf1061115fb8;/adresse/ullitshoejvej-113-9640-farsoe;Ullitshøjvej 113Gl. Ullits, 9640 Farsø;Gl. Ullits, 9640 Farsø;349.000,00 kr.;Energimærke F;Villa;84 m²;Ejerudg. 760 kr./md;Grund 465 m²;3 Vær.;2 dage;Opført 1963
fb8c0c9f-562a-4676-a3db-0cd28a9bee6a;/adresse/turbinevej-6-3150-hellebaek;Turbinevej 63150 Hellebæk;3150 Hellebæk;5.695.000,00 kr.;Energimærke D;Villa;134 m²;Ejerudg. 6.125 kr./md;Grund 686 m²;4 Vær.;2 dage;Opført 1998
8b909981-a3dc-4692-9053-527da8736756;/adresse/bakkevej-4-4500-nykoebing-sj;Bakkevej 4Egebjerg, 4500 Nykøbing Sj;Egebjerg, 4500 Nykøbing Sj;875.000,00 kr.;Energimærke F;Villa;118 m²;Ejerudg. 1.405 kr./md;Grund 716 m²;4 Vær.;2 dage;Opført 1967
02965f7c-527e-4be5-a731-b6c239605ec0;/adresse/dokkedalvej-39-9280-storvorde;Dokkedalvej 39Mou, 9280 Storvorde;Mou, 9280 Storvorde;1.095.000,00 kr.;Energimærke C;Villa;108 m²;Ejerudg. 2.286 kr./md;Grund 1.028 m²;4 Vær.;3 dage;Opført 1945
e3bdd6a6-884a-4989-9780-4b0c26c88408;/adresse/hoegevej-32-9440-aabybro;Høgevej 329440 Aabybro;9440 Aabybro;1.999.000,00 kr.;Energimærke C;Villa;120 m²;Ejerudg. 1.890 kr./md;Grund 729 m²;4 Vær.;3 dage;Opført 1969
8fdf4a74-b31e-4583-8407-d9fae2c10f61;/adresse/roerkaer-38-2765-smoerum;Rørkær 38Smørumnedre, 2765 Smørum;Smørumnedre, 2765 Smørum;6.195.000,00 kr.;Energimærke B;Villa;119 m²;Ejerudg. 4.197 kr./md;Grund 700 m²;4 Vær.;3 dage;Opført 1970
12253cfe-a157-4da9-99f6-59aa9a9c0b7f;/adresse/baadsdal-2-8500-grenaa;Bådsdal 2Ginnerup, 8500 Grenaa;Ginnerup, 8500 Grenaa;995.000,00 kr.;Energimærke A2010;Villa;165 m²;Ejerudg. 1.420 kr./md;Grund 1.647 m²;4 Vær.;3 dage;Opført 2012
49bb63a1-abf3-4b95-b61a-e1c289d26820;/adresse/carstensens-alle-25-6705-esbjerg-oe;Carstensens Alle 256705 Esbjerg Ø;6705 Esbjerg Ø;1.998.000,00 kr.;Energimærke E;Villa;124 m²;Ejerudg. 1.866 kr./md;Grund 724 m²;4 Vær.;3 dage;Opført 1964
5d12d7ed-752d-42e9-8036-eaf91c956ea5;/adresse/hesselbaekvej-11-8881-thorsoe;Hesselbækvej 11Borridsø, 8881 Thorsø;Borridsø, 8881 Thorsø;995.000,00 kr.;Energimærke E;Villa;135 m²;Ejerudg. 1.790 kr./md;Grund 1.259 m²;4 Vær.;3 dage;Opført 1887
96ed6f30-44eb-42bf-819c-9848c8df6a9f;/adresse/tistedvej-8-9510-arden;Tistedvej 8Tisted, 9510 Arden;Tisted, 9510 Arden;1.048.000,00 kr.;Energimærke D;Villa;109 m²;Ejerudg. 1.112 kr./md;Grund 1.160 m²;3 Vær.;3 dage;Opført 1956
f1427bff-7fc5-42e1-b588-c95a8156ba66;/adresse/taanum-bygade-38-8920-randers-nv;Tånum Bygade 388920 Randers NV;8920 Randers NV;1.095.000,00 kr.;Energimærke E;Villa;98 m²;Ejerudg. 1.888 kr./md;Grund 1.032 m²;3 Vær.;4 dage;Opført 1984
139a7821-68fe-4b45-9711-117ab5263f7f;/adresse/solbaervej-6-6715-esbjerg-n;Solbærvej 66715 Esbjerg N;6715 Esbjerg N;2.148.000,00 kr.;Energimærke C;Villa;115 m²;Ejerudg. 2.187 kr./md;Grund 812 m²;4 Vær.;4 dage;Opført 1970
d90bbd2f-a461-46ac-9efc-5a6330ca12cb;/adresse/vibevang-2-2970-hoersholm;Vibevang 22970 Hørsholm;2970 Hørsholm;16.850.000,00 kr.;Energimærke A2015;Villa;258 m²;Ejerudg. 10.932 kr./md;Grund 897 m²;4 Vær.;4 dage;Opført 2019
9476262d-4020-4ba2-8b4f-162ffc337cbe;/adresse/skovkrogen-1-4593-eskebjerg;Skovkrogen 1Kaldred, 4593 Eskebjerg;Kaldred, 4593 Eskebjerg;1.295.000,00 kr.;Energimærke D;Villa;138 m²;Ejerudg. 1.118 kr./md;Grund 2.134 m²;4 Vær.;4 dage;Opført 1963
aac961a1-0290-495b-aad2-a815c3d3dad7;/adresse/raabaeksvej-2-4270-hoeng;Råbæksvej 24270 Høng;4270 Høng;995.000,00 kr.;Energimærke F;Villa;72 m²;Ejerudg. 2.474 kr./md;Grund 39.100 m²;3 Vær.;4 dage;Opført 1901
1547179d-e120-42ca-abe6-e6e099bd0ac1;/adresse/kildebanken-31-4681-herfoelge;Kildebanken 314681 Herfølge;4681 Herfølge;2.595.000,00 kr.;Energimærke C;Villa;124 m²;Ejerudg. 2.423 kr./md;Grund 622 m²;4 Vær.;4 dage;Opført 1980
5a0c333a-a4b2-4266-9f11-6b88d0c05a9c;/adresse/byvej-83b-2650-hvidovre;Byvej 83B2650 Hvidovre;2650 Hvidovre;4.695.000,00 kr.;Energimærke D;Villa;127 m²;Ejerudg. 4.108 kr./md;Grund 1.042 m²;4 Vær.;4 dage;Opført 1970
d05a756c-765e-4995-90ed-07ecc6b2e9da;/adresse/melbyvej-39a-3360-liseleje;Melbyvej 39A3360 Liseleje;3360 Liseleje;1.450.000,00 kr.;Energimærke C;Villa;80 m²;Ejerudg. 2.273 kr./md;Grund 820 m²;3 Vær.;4 dage;Opført 1967
02ee4a11-e626-43f2-928d-05a6dc3e6ac8;/adresse/aalerendevej-3-4190-munke-bjergby;Ålerendevej 34190 Munke Bjergby;4190 Munke Bjergby;1.495.000,00 kr.;Energimærke E;Villa;95 m²;Ejerudg. 1.394 kr./md;Grund 1.009 m²;3 Vær.;4 dage;Opført 1958
145033e5-ef90-4d04-ad0c-362ff7530c34;/adresse/georg-krugers-vej-51-8600-silkeborg;Georg Krügers Vej 51Sejs-Svejbæk, 8600 Silkeborg;Sejs-Svejbæk, 8600 Silkeborg;2.895.000,00 kr.;Energimærke A2010;Villa;126 m²;Ejerudg. 2.449 kr./md;Grund 155 m²;4 Vær.;4 dage;Opført 2014
a2ee0b7d-374f-476e-8576-9e560f847c86;/adresse/moellevaenget-8-7100-vejle;Møllevænget 8Lindved, 7100 Vejle;Lindved, 7100 Vejle;1.495.000,00 kr.;Energimærke D;Villa;111 m²;Ejerudg. 1.595 kr./md;Grund 650 m²;4 Vær.;4 dage;Opført 1963
67ff84ca-2c2e-4d63-992d-2c42b027a774;/adresse/timianvej-33-8800-viborg;Timianvej 338800 Viborg;8800 Viborg;2.295.000,00 kr.;Energimærke C;Villa;184 m²;Ejerudg. 1.797 kr./md;Grund 795 m²;4 Vær.;4 dage;Opført 1970
4475344a-f167-442f-8d40-24ba6ee8eb8d;/adresse/kongstedvaenge-6-3550-slangerup;Kongstedvænge 6Uvelse, 3550 Slangerup;Uvelse, 3550 Slangerup;2.995.000,00 kr.;Energimærke D;Villa;148 m²;Ejerudg. 3.113 kr./md;Grund 762 m²;4 Vær.;4 dage;Opført 1973
d29d7886-fac0-4eb6-9c43-72844530e8a0;/adresse/birkegaardsvej-33-3200-helsinge;Birkegårdsvej 33Annisse, 3200 Helsinge;Annisse, 3200 Helsinge;2.895.000,00 kr.;Energimærke C;Villa;112 m²;Ejerudg. 3.223 kr./md;Grund 972 m²;4 Vær.;4 dage;Opført 1969
04b5b35c-06cf-4795-83f0-92243043c185;/adresse/svendborgvej-44-5762-vester-skerninge;Svendborgvej 44Ollerup, 5762 Vester Skerninge;Ollerup, 5762 Vester Skerninge;1.295.000,00 kr.;Energimærke D;Villa;132 m²;Ejerudg. 1.773 kr./md;Grund 576 m²;4 Vær.;4 dage;Opført 1934
00707a17-0c4d-4ab3-be88-09ea6f3b9537;/adresse/fyllestedvej-44-5463-harndrup;Fyllestedvej 44Fyllested Mk, 5463 Harndrup;Fyllested Mk, 5463 Harndrup;1.775.000,00 kr.;Energimærke E;Villa;134 m²;Ejerudg. 1.840 kr./md;Grund 6.715 m²;4 Vær.;4 dage;Opført 1930
16b1ef81-e581-4818-a69e-fd9d974bbb8d;/adresse/graesballe-3-8660-skanderborg;Græsballe 3Søballe, 8660 Skanderborg;Søballe, 8660 Skanderborg;1.749.000,00 kr.;Energimærke B;Villa;151 m²;Ejerudg. 1.909 kr./md;Grund 1.002 m²;4 Vær.;4 dage;Opført 1970
2d3a8680-e571-4734-9e43-4db8f5c64b50;/adresse/artemisvej-6-9210-aalborg-soe;Artemisvej 69210 Aalborg SØ;9210 Aalborg SØ;2.495.000,00 kr.;Energimærke C;Villa;121 m²;Ejerudg. 2.736 kr./md;Grund 845 m²;4 Vær.;4 dage;Opført 1983
b2e25ee6-46fb-43a2-ad13-425bf8d68d59;/adresse/skodborg-stadionvej-10-6630-roedding;Skodborg Stadionvej 106630 Rødding;6630 Rødding;545.000,00 kr.;Energimærke E;Villa;68 m²;Ejerudg. 723 kr./md;Grund 1.004 m²;2 Vær.;4 dage;Opført 1955
56bd9f8d-a38d-4138-8b09-5dd3be3fd373;/adresse/helgesvej-29-4160-herlufmagle;Helgesvej 294160 Herlufmagle;4160 Herlufmagle;1.495.000,00 kr.;Energimærke D;Villa;129 m²;Ejerudg. 1.302 kr./md;Grund 659 m²;4 Vær.;4 dage;Opført 1942
38cb0bb7-e9dc-4425-b2c5-9a4603d05f20;/adresse/faergevej-48-8970-havndal;Færgevej 48Udbyhøj, 8970 Havndal;Udbyhøj, 8970 Havndal;1.595.000,00 kr.;Energimærke B;Villa;218 m²;Ejerudg. 3.038 kr./md;Grund 2.148 m²;3 Vær.;4 dage;Opført 1880
e651f745-4f90-40d9-9d23-78482898cc78;/adresse/kastanievej-5-7100-vejle;Kastanievej 57100 Vejle;7100 Vejle;2.095.000,00 kr.;Energimærke D;Villa;95 m²;Ejerudg. 2.115 kr./md;Grund 700 m²;4 Vær.;4 dage;Opført 1965
decaa585-4bac-4912-9da4-628a3e3c2dbe;/adresse/ballesvej-16-8543-hornslet;Ballesvej 168543 Hornslet;8543 Hornslet;2.200.000,00 kr.;Energimærke C;Villa;110 m²;Ejerudg. 2.140 kr./md;Grund 705 m²;4 Vær.;4 dage;Opført 1954
6eec2f27-dc53-4187-84f8-7d5122ad0d31;/adresse/slaaenvej-13-9330-dronninglund;Slåenvej 139330 Dronninglund;9330 Dronninglund;1.198.000,00 kr.;Energimærke D;Villa;150 m²;Ejerudg. 1.784 kr./md;Grund 800 m²;4 Vær.;4 dage;Opført 1970
4aa7b0e8-db7c-43a6-9a22-26372f9f886a;/adresse/hoejmark-9-6300-graasten;Højmark 9Rinkenæs, 6300 Gråsten;Rinkenæs, 6300 Gråsten;1.095.000,00 kr.;Energimærke F;Villa;145 m²;Ejerudg. 1.238 kr./md;Grund 805 m²;4 Vær.;4 dage;Opført 1972
07dc03f0-24e7-4ba0-a79a-e31feb5d467c;/adresse/ottosminde-5-8960-randers-soe;Ottosminde 58960 Randers SØ;8960 Randers SØ;1.795.000,00 kr.;Energimærke B;Villa;111 m²;Ejerudg. 2.105 kr./md;Grund 822 m²;4 Vær.;4 dage;Opført 1981
1047a6b4-c346-4412-ae0c-f2b56ac000f5;/adresse/hovborgvej-17-6650-broerup;Hovborgvej 17Lindknud, 6650 Brørup;Lindknud, 6650 Brørup;435.000,00 kr.;Intet energimærke;Villa;54 m²;Ejerudg. 780 kr./md;Grund 710 m²;2 Vær.;4 dage;Opført 1954
9d3d092b-9e2c-4db8-9ae3-6516c73685f8;/adresse/heimdalsgade-62-9000-aalborg;Heimdalsgade 629000 Aalborg;9000 Aalborg;2.298.000,00 kr.;Energimærke D;Villa;78 m²;Ejerudg. 1.798 kr./md;Grund 502 m²;3 Vær.;4 dage;Opført 1927
